wi,wh,num connections,train time(us),train mse,test time(us),test mse
011111001,000,6,0:00:03.967251,120.144371772,0:00:00.076481,12.564379617
011111001,010,7,0:00:04.881564,85.8474934506,0:00:00.002816,9.10461828278
 011111000,111,8,0:00:07.092322,85.8473262871,0:00:00.002966,9.0910450652
011111001,011,8,0:00:07.649805,68.6751573838,0:00:00.002768,7.20362091709
011111001,001,7,0:00:08.217420,68.6750007523,0:00:00.003049,7.19292895882
011111001,100,7,0:00:07.539542,104.881163048,0:00:00.002798,10.8003371995
011111001,111,9,0:00:07.552980,68.6738526123,0:00:00.002919,7.17328540713
011111001,101,8,0:00:08.417136,68.6749678029,0:00:00.002856,7.17700310478
011111010,000,6,0:00:07.357519,120.144371772,0:00:00.002801,12.564379617
011111001,110,8,0:00:08.852117,85.8403873942,0:00:00.002869,8.94426096063
011111010,001,7,0:00:06.017558,108.877882682,0:00:00.002870,11.0898860539
011111010,010,7,0:00:06.413939,69.0373965168,0:00:00.202498,7.19548372349
011111010,100,7,0:00:07.348749,104.881163048,0:00:00.002937,10.8003371995
011111010,101,8,0:00:07.151301,99.8238649058,0:00:00.002788,10.3759100495
011111010,110,8,0:00:06.040939,68.674987667,0:00:00.002945,7.19254459194
011111010,011,8,0:00:08.796510,68.6749707766,0:00:00.003042,7.19941414589
011111011,000,7,0:00:06.690800,120.144371772,0:00:00.002737,12.564379617
011111011,001,8,0:00:06.728437,69.0374326289,0:00:00.002807,7.18979071105
011111011,010,8,0:00:05.623977,68.6750521404,0:00:00.011304,7.19424249862
011111010,111,9,0:00:09.114981,68.6748831223,0:00:00.049031,7.18348169591
011111011,011,9,0:00:07.761860,67.845378695,0:00:00.008009,7.13170063997
011111011,110,9,0:00:06.862915,68.6750307575,0:00:00.003029,7.20180656719
011111011,100,8,0:00:07.217659,104.881163048,0:00:00.060564,10.8003371995
011111011,101,9,0:00:08.490858,69.0373401815,0:00:00.002929,7.18905278519
011111011,111,10,0:00:06.904488,67.8453991936,0:00:00.002978,7.1315610487
011111100,001,7,0:00:06.851806,99.8238781366,0:00:00.287137,10.4391757845
011111100,010,7,0:00:07.215013,85.8474899469,0:00:00.079640,8.86630814007
011111100,000,6,0:00:07.946090,120.144371772,0:00:00.002934,12.564379617
011111100,011,8,0:00:06.925295,85.8478946544,0:00:00.002982,8.96629721117
011111100,100,7,0:00:07.420170,68.6850365752,0:00:00.002952,7.17040067064
011111100,110,8,0:00:06.275904,68.4461526933,0:00:00.499519,7.16863081609
011111101,000,7,0:00:06.427730,120.144371772,0:00:00.002938,12.564379617
011111100,101,8,0:00:08.534784,68.4985312746,0:00:00.002988,7.16962327406
011111100,111,9,0:00:07.298027,68.6156863307,0:00:00.002828,7.17024467267
011111101,100,8,0:00:05.973836,68.3148563626,0:00:00.002956,7.17392228711
011111101,001,8,0:00:07.659606,68.6750620291,0:00:00.002750,7.19026444826
011111101,010,8,0:00:07.778980,85.8477648348,0:00:00.046667,8.62529636914
011111101,011,9,0:00:08.031247,68.674677962,0:00:00.002941,7.18552156864
011111101,101,9,0:00:05.907312,67.8453882237,0:00:00.002885,7.13222954052
011111101,110,9,0:00:06.095395,68.729084864,0:00:00.080027,7.16642519568
011111110,001,8,0:00:06.871109,99.8238358108,0:00:00.002976,10.387877606
011111110,010,8,0:00:06.654122,68.6750175222,0:00:00.002952,7.1972713505
011111101,111,10,0:00:07.915806,67.8453763288,0:00:00.002874,7.13116646974
011111110,110,9,0:00:05.160783,67.8453758276,0:00:00.002771,7.1324474638
011111110,000,7,0:00:09.338389,120.144371772,0:00:00.002917,12.564379617
011111110,101,9,0:00:06.969622,68.6247925368,0:00:00.034008,7.16699213448
011111110,011,9,0:00:09.190878,68.6751399821,0:00:00.002999,7.19974281354
011111110,100,8,0:00:09.251939,68.6847587371,0:00:00.079379,7.17038349664
011111110,111,10,0:00:09.138949,67.8453374581,0:00:00.002943,7.13186776119
011111111,001,9,0:00:06.889241,68.6749581241,0:00:00.002927,7.185405158
011111111,000,8,0:00:07.943914,120.144371772,0:00:00.002927,12.564379617
 011111111,010,9,0:00:07.143020,68.6749867196,0:00:00.003001,7.1751106198
011111111,011,10,0:00:06.651118,67.8453710994,0:00:00.002995,7.13202128937
011111111,101,10,0:00:07.343234,67.8453913435,0:00:00.002853,7.13203643954
011111111,100,9,0:00:07.871375,68.6012410349,0:00:00.002787,7.16864001362
011111111,110,10,0:00:06.765806,67.8454033252,0:00:00.088864,7.13197233317
100000000,000,1,0:00:04.968543,120.144371772,0:00:00.002869,12.564379617
011111111,111,11,0:00:08.081334,67.8454117402,0:00:00.002935,7.13208495399
100000000,010,2,0:00:06.054625,120.144371772,0:00:00.002865,12.564379617
100000000,001,2,0:00:06.698266,120.144371772,0:00:00.002687,12.564379617
100000000,111,4,0:00:04.923015,85.8484546984,0:00:00.002810,9.47252566707
100000000,101,3,0:00:06.592773,85.8484548725,0:00:00.002840,9.47252571958
100000000,011,3,0:00:07.907444,120.144371772,0:00:00.002811,12.564379617
100000001,000,2,0:00:04.998012,120.144371772,0:00:00.002725,12.564379617
 100000000,110,3,0:00:06.860631,85.8484545354,0:00:00.002695,9.47252600607
100000000,100,2,0:00:08.718594,85.8484545465,0:00:00.040173,9.4725259464
100000001,001,3,0:00:05.519249,67.9958922233,0:00:00.002807,7.14950516774
100000001,100,3,0:00:05.381090,85.8484545979,0:00:00.002875,9.472526158
100000001,101,4,0:00:05.350254,67.9165830271,0:00:00.002865,7.14991010286
100000001,010,3,0:00:07.698124,120.144371772,0:00:00.002894,12.564379617
100000001,011,4,0:00:07.949837,67.9958922317,0:00:00.002892,7.14950524607
 100000001,111,5,0:00:05.608278,67.9165830475,0:00:00.003012,7.14991021506
100000001,110,4,0:00:05.939631,85.8484546767,0:00:00.002874,9.47252635902
100000010,000,2,0:00:05.461412,120.144371772,0:00:00.039995,12.564379617
100000010,001,3,0:00:06.709507,120.144371772,0:00:00.002829,12.564379617
100000010,101,4,0:00:05.161096,85.8484546538,0:00:00.002909,9.47252588767
100000010,011,4,0:00:06.454313,67.9958922358,0:00:00.002845,7.14950528374
100000010,010,3,0:00:09.517157,67.9958922248,0:00:00.043404,7.14950518151
100000010,111,5,0:00:04.626443,67.9165828362,0:00:00.043617,7.14990902536
100000011,000,3,0:00:05.550521,120.144371772,0:00:00.002911,12.564379617
100000010,100,3,0:00:07.754661,85.8484549353,0:00:00.002826,9.47252449123
100000011,001,4,0:00:05.394896,67.9958922359,0:00:00.077009,7.14950528467
 100000010,110,4,0:00:06.617556,67.9165831161,0:00:00.002938,7.14991058967
100000011,010,4,0:00:07.935764,67.9958922365,0:00:00.002948,7.14950529018
100000011,011,5,0:00:06.323207,67.9821773742,0:00:00.002833,7.14787787496
100000011,100,4,0:00:06.364967,85.8484543389,0:00:00.034611,9.47252282954
100000011,101,5,0:00:07.187849,67.916583498,0:00:00.002879,7.14991258252
100000100,000,2,0:00:05.657343,120.144371772,0:00:00.002751,12.564379617
100000100,010,3,0:00:06.572138,120.144371772,0:00:00.002877,12.564379617
100000011,110,5,0:00:07.814982,67.9165824628,0:00:00.002982,7.14990676727
100000100,001,3,0:00:07.040453,120.144371772,0:00:00.002812,12.564379617
100000011,111,6,0:00:07.546658,67.9087733434,0:00:00.253577,7.14942265757
100000100,011,4,0:00:06.612154,120.144371772,0:00:00.002907,12.564379617
100000100,100,3,0:00:06.053380,68.8649162755,0:00:00.002929,7.16944702582
100000100,101,4,0:00:07.341258,68.4416545843,0:00:00.002792,7.16970769121
100000100,111,5,0:00:06.117708,68.7019475718,0:00:00.002834,7.17209927526
100000101,010,4,0:00:05.920369,120.144371772,0:00:00.002817,12.564379617
100000100,110,4,0:00:07.498254,68.6764503803,0:00:00.086970,7.1692695645
100000101,001,4,0:00:06.591369,67.9958922356,0:00:00.002913,7.14950528184
100000101,000,3,0:00:06.868247,120.144371772,0:00:00.002849,12.564379617
100000101,011,5,0:00:06.940195,67.9958922357,0:00:00.002938,7.14950528301
100000101,100,4,0:00:05.523444,69.0088677536,0:00:00.002827,7.17301067078
100000101,101,5,0:00:05.948544,67.9146083665,0:00:00.002935,7.1499361893
100000101,110,5,0:00:06.184715,68.6428755236,0:00:00.002930,7.16781863622
100000101,111,6,0:00:06.769241,67.9146119293,0:00:00.002848,7.14994070662
 100000110,011,5,0:00:05.087997,67.9958921911,0:00:00.078007,7.14950486659
100000110,001,4,0:00:06.131539,120.144371772,0:00:00.002814,12.564379617
100000110,000,3,0:00:06.402703,120.144371772,0:00:00.028149,12.564379617
100000110,010,4,0:00:07.075554,67.9958922319,0:00:00.002899,7.14950524782
100000110,100,4,0:00:07.989231,68.6889717507,0:00:00.002882,7.17068460172
100000111,000,4,0:00:03.482205,120.144371772,0:00:00.002829,12.564379617
100000110,101,5,0:00:08.501804,68.9977401434,0:00:00.002801,7.17168761388
100000110,110,5,0:00:07.539213,67.9146009804,0:00:00.002804,7.14992626843
100000110,111,6,0:00:06.114637,67.9146154734,0:00:00.002898,7.14994510394
100000111,010,5,0:00:05.755600,67.9958922376,0:00:00.002996,7.14950529996
100000111,001,5,0:00:06.615343,67.9958922308,0:00:00.002914,7.14950523728
100000111,100,5,0:00:06.855170,68.6798381313,0:00:00.002854,7.16981405181
100000111,011,6,0:00:08.381260,67.9823580449,0:00:00.002968,7.14789669559
100000111,110,6,0:00:06.321242,67.914624747,0:00:00.002915,7.14995589112
100000111,101,6,0:00:06.880244,67.9146028526,0:00:00.002954,7.14992886358
100001000,001,3,0:00:05.618863,104.881163048,0:00:00.002883,10.8003371995
100001000,000,2,0:00:06.759366,120.144371772,0:00:00.156973,12.564379617
100000111,111,7,0:00:07.639866,67.9068440244,0:00:00.045776,7.14947381905
100001000,011,4,0:00:06.076236,104.881163048,0:00:00.002796,10.8003371995
100001000,100,3,0:00:05.362577,85.8484545749,0:00:00.085845,9.47252611524
100001000,010,3,0:00:08.362012,120.144371772,0:00:00.002978,12.564379617
100001000,110,4,0:00:05.905297,85.8484546852,0:00:00.002895,9.47252573006
100001001,000,3,0:00:05.323510,120.144371772,0:00:00.002841,12.564379617
100001000,111,5,0:00:06.032584,85.8378978073,0:00:00.002880,8.8023285691
100001000,101,4,0:00:07.738373,85.8378976457,0:00:00.004036,8.80228467914
100001001,001,4,0:00:05.599665,69.00913923,0:00:00.076434,7.17143010421
100001001,100,4,0:00:05.973645,85.8484544661,0:00:00.003915,9.47252345416
100001001,011,5,0:00:07.363440,68.5322721862,0:00:00.002949,7.1703896569
100001001,101,5,0:00:05.991123,68.5654047175,0:00:00.002990,7.16860348799
100001001,010,4,0:00:08.547999,120.144371772,0:00:00.213071,12.564379617
100001001,111,6,0:00:05.319307,68.1241709831,0:00:00.002817,7.17400080575
100001010,000,3,0:00:05.879946,120.144371772,0:00:00.002841,12.564379617
100001001,110,5,0:00:07.342751,85.8484546335,0:00:00.003251,9.47252552571
100001010,010,4,0:00:06.155053,67.9958922336,0:00:00.002962,7.14950526354
100001010,001,4,0:00:08.652588,104.881163048,0:00:00.002949,10.8003371995
100001010,101,5,0:00:05.540139,85.8378986802,0:00:00.002942,8.80256451369
100001010,011,5,0:00:06.057721,67.9320500149,0:00:00.002889,7.15211210096
100001010,100,4,0:00:06.280363,85.8484544163,0:00:00.002808,9.47252289714
100001010,111,6,0:00:05.670843,67.9165828605,0:00:00.003019,7.14990914876
100001010,110,5,0:00:07.371779,67.9165831714,0:00:00.002924,7.14991088714
100001011,000,4,0:00:06.349904,120.144371772,0:00:00.002832,12.564379617
100001011,001,5,0:00:06.591693,68.7035482972,0:00:00.003228,7.17048399466
100001011,011,6,0:00:05.938125,67.9223622771,0:00:00.002992,7.15090371576
100001011,100,5,0:00:06.068419,85.8484546687,0:00:00.002837,9.47252740172
100001011,110,6,0:00:06.149181,67.9165827153,0:00:00.002844,7.1499083179
 100001011,010,5,0:00:08.287152,67.9958921836,0:00:00.002826,7.14950479527
100001011,111,7,0:00:07.001040,67.9298516929,0:00:00.117353,7.14925343216
100001011,101,6,0:00:08.264604,68.5746175836,0:00:00.002815,7.1697611396
100001100,000,3,0:00:07.202860,120.144371772,0:00:00.002774,12.564379617
100001100,010,4,0:00:05.501865,120.144371772,0:00:00.002984,12.564379617
100001100,001,4,0:00:06.776538,104.881163048,0:00:00.002994,10.8003371995
100001100,100,4,0:00:06.731870,68.9541182395,0:00:00.002937,7.17256806916
 100001100,110,5,0:00:06.512984,68.6690189296,0:00:00.002750,7.16777367404
100001100,011,5,0:00:08.904109,104.881163048,0:00:00.002895,10.8003371995
100001100,101,5,0:00:08.379967,68.344146575,0:00:00.002896,7.1710163889
100001101,000,4,0:00:06.477830,120.144371772,0:00:00.002800,12.564379617
100001101,010,5,0:00:06.471358,120.144371772,0:00:00.002866,12.564379617
100001101,001,5,0:00:07.110909,68.6905329404,0:00:00.003066,7.16781046085
 100001100,111,6,0:00:07.734971,68.6797879987,0:00:00.002840,7.16896299043
100001101,011,6,0:00:07.651264,68.8853521355,0:00:00.002902,7.16963999926
100001101,100,5,0:00:04.972827,68.5055887304,0:00:00.171973,7.17194643361
100001101,101,6,0:00:05.314911,67.8453852583,0:00:00.002901,7.13380524707
100001101,110,6,0:00:06.790484,68.4140555788,0:00:00.002982,7.17252510551
100001101,111,7,0:00:05.983128,67.8454487186,0:00:00.078488,7.13159708359
 100001110,011,6,0:00:04.499114,67.9320500676,0:00:00.002837,7.15211204874
100001110,001,5,0:00:06.540746,104.881163048,0:00:00.002834,10.8003371995
100001110,000,4,0:00:07.612587,120.144371772,0:00:00.002915,12.564379617
100001110,100,5,0:00:06.657698,69.0161790132,0:00:00.002904,7.17235506254
100001110,101,6,0:00:06.124423,68.5493940307,0:00:00.286538,7.17088102492
100001110,110,6,0:00:06.347528,67.9146425658,0:00:00.016715,7.1499748771
100001110,010,5,0:00:08.766136,67.9958922334,0:00:00.002798,7.14950526104
100001111,000,5,0:00:06.777378,120.144371772,0:00:00.002989,12.564379617
100001111,011,7,0:00:05.536491,67.9223427932,0:00:00.002928,7.15087398609
100001111,001,6,0:00:06.552252,68.6028559433,0:00:00.002961,7.17078152151
100001110,111,7,0:00:08.895022,67.9175962349,0:00:00.002990,7.14986763866
100001111,010,6,0:00:08.195579,67.9958922356,0:00:00.156418,7.1495052816
100001111,110,7,0:00:05.849847,67.9146061599,0:00:00.225889,7.14993330689
100001111,101,7,0:00:06.889258,67.8454164664,0:00:00.022912,7.13142635391
100001111,100,6,0:00:08.410214,68.5605664704,0:00:00.003009,7.17347288424
100001111,111,8,0:00:07.845008,67.8455722296,0:00:00.002906,7.13170085852
100010000,000,2,0:00:05.751552,120.144371772,0:00:00.002921,12.564379617
 100010000,001,3,0:00:05.889972,120.144371772,0:00:00.002801,12.564379617
100010000,010,3,0:00:05.990977,104.881163048,0:00:00.002843,10.8003371995
100010000,100,3,0:00:05.807625,85.8484542372,0:00:00.002957,9.47252453719
100010000,011,4,0:00:07.179390,104.881163048,0:00:00.002912,10.8003371995
100010000,110,4,0:00:05.385085,85.8378976511,0:00:00.002828,8.80228615249
100010000,101,4,0:00:06.751140,85.8484546358,0:00:00.002902,9.47252751184
100010000,111,5,0:00:05.847468,85.8378978387,0:00:00.006896,8.80233707806
100010001,000,3,0:00:05.776378,120.144371772,0:00:00.002911,12.564379617
100010001,011,5,0:00:05.788818,67.932050352,0:00:00.002873,7.15211176841
100010001,010,4,0:00:07.272137,104.881163048,0:00:00.002792,10.8003371995
100010001,100,4,0:00:05.527657,85.8484545542,0:00:00.133345,9.47252598578
100010001,101,5,0:00:06.582779,67.9165831578,0:00:00.003036,7.14991081445
100010001,001,4,0:00:09.914127,67.9958921966,0:00:00.002879,7.14950491798
100010010,000,3,0:00:05.178396,120.144371772,0:00:00.407046,12.564379617
100010001,110,5,0:00:07.205873,85.837897643,0:00:00.090865,8.80228397087
100010001,111,6,0:00:06.772499,67.9165852034,0:00:00.002967,7.14991977484
100010010,010,4,0:00:05.660893,68.6367064067,0:00:00.002824,7.16861322409
100010010,001,4,0:00:07.712046,120.144371772,0:00:00.002879,12.564379617
100010010,011,5,0:00:05.547919,68.661561027,0:00:00.002974,7.16734830384
100010010,101,5,0:00:04.852592,85.8484547198,0:00:00.002839,9.47252533126
100010010,100,4,0:00:06.854048,85.8484546223,0:00:00.002919,9.47252557922
100010010,110,5,0:00:06.691632,68.5041340348,0:00:00.002803,7.16792397519
100010010,111,6,0:00:06.396826,68.5028161676,0:00:00.002904,7.17462272332
100010011,000,4,0:00:06.975428,120.144371772,0:00:00.002768,12.564379617
100010011,001,5,0:00:06.741394,67.9958922349,0:00:00.002752,7.14950527529
100010011,100,5,0:00:06.231725,85.84845467,0:00:00.002913,9.47252534232
100010011,011,6,0:00:07.289991,67.9223447725,0:00:00.002794,7.15093737777
100010011,010,5,0:00:08.007555,68.6892536218,0:00:00.002783,7.17074634239
100010011,110,6,0:00:06.087023,68.6648395344,0:00:00.002957,7.17142406221
100010100,010,4,0:00:05.401634,104.881163048,0:00:00.002874,10.8003371995
100010100,001,4,0:00:05.902422,120.144371772,0:00:00.002894,12.564379617
 100010100,000,3,0:00:06.458068,120.144371772,0:00:00.002806,12.564379617
100010011,101,6,0:00:08.707693,67.9165832099,0:00:00.002887,7.14991109277
100010011,111,7,0:00:07.955681,67.9330942356,0:00:00.022133,7.14898693439
100010100,100,4,0:00:05.822750,68.8549686922,0:00:00.002948,7.16868060653
100010100,011,5,0:00:08.112943,104.881163048,0:00:00.002887,10.8003371995
100010100,101,5,0:00:07.599177,68.7058553499,0:00:00.002911,7.16771493207
100010100,110,5,0:00:06.508807,68.6509510634,0:00:00.002784,7.16732854773
100010101,000,4,0:00:04.652292,120.144371772,0:00:00.357689,12.564379617
100010101,010,5,0:00:05.331950,104.881163048,0:00:00.002820,10.8003371995
100010100,111,6,0:00:06.890022,68.2238545493,0:00:00.002838,7.16946963323
100010101,100,5,0:00:05.180811,68.6922637949,0:00:00.002900,7.1711860949
100010101,001,5,0:00:08.307987,67.9958922338,0:00:00.002914,7.14950526475
100010101,011,6,0:00:07.475055,67.9320501836,0:00:00.002884,7.15211193413
100010101,101,6,0:00:06.569149,67.9145982641,0:00:00.159341,7.1499224062
100010101,111,7,0:00:06.900406,67.9147997521,0:00:00.002912,7.14999002228
100010110,000,4,0:00:06.644426,120.144371772,0:00:00.002931,12.564379617
 100010110,001,5,0:00:06.051374,120.144371772,0:00:00.002881,12.564379617
100010110,010,5,0:00:07.214578,68.6730874478,0:00:00.002879,7.16917986422
 100010110,100,5,0:00:05.226494,68.6702973796,0:00:00.002874,7.16802665602
100010101,110,6,0:00:09.640557,68.2755795562,0:00:00.002928,7.1686933948
100010110,101,6,0:00:06.568154,68.6741874634,0:00:00.002867,7.1690554323
100010110,011,6,0:00:07.389528,68.5385955998,0:00:00.002900,7.17030801258
100010111,000,5,0:00:04.926073,120.144371772,0:00:00.055537,12.564379617
100010110,110,6,0:00:06.444314,67.8454487712,0:00:00.002901,7.13176600818
100010110,111,7,0:00:06.628877,67.8454495218,0:00:00.002847,7.13161273206
100010111,010,6,0:00:05.374492,68.6810798441,0:00:00.272683,7.17010369394
100010111,001,6,0:00:08.519158,67.9958922242,0:00:00.002878,7.14950517606
100010111,100,6,0:00:06.192649,68.0440381998,0:00:00.002927,7.17237431461
100010111,011,7,0:00:07.840590,67.9223532745,0:00:00.002955,7.15092610076
100010111,101,7,0:00:07.442108,67.9146122774,0:00:00.002917,7.14994114585
100010111,110,7,0:00:07.145212,67.8454500882,0:00:00.003032,7.13159022506
100010111,111,8,0:00:07.024097,67.845598819,0:00:00.281626,7.13172316788
100011000,000,3,0:00:07.126549,120.144371772,0:00:00.066609,12.564379617
100011000,011,5,0:00:04.532710,104.791901981,0:00:00.002883,10.8022648369
100011000,001,4,0:00:08.639599,104.881163048,0:00:00.102107,10.8003371995
100011000,010,4,0:00:07.595504,104.881163048,0:00:00.002950,10.8003371995
100011000,100,4,0:00:07.480651,85.8484549448,0:00:00.002896,9.47252545717
100011000,101,5,0:00:06.345863,85.8378983911,0:00:00.218805,8.8024865725
100011001,000,4,0:00:05.264263,120.144371772,0:00:00.002822,12.564379617
 100011000,111,6,0:00:06.548995,85.8378983831,0:00:00.002759,8.80248440577
100011000,110,5,0:00:08.009477,85.8378976483,0:00:00.002946,8.80228540078
100011001,010,5,0:00:05.408861,104.881163048,0:00:00.170745,10.8003371995
100011001,001,5,0:00:07.067418,68.687068475,0:00:00.002788,7.17066048019
100011001,011,6,0:00:04.733859,68.1128156841,0:00:00.003005,7.17179657458
100011001,100,5,0:00:06.836818,85.8484545646,0:00:00.002978,9.47252607691
100011010,000,4,0:00:05.193315,120.144371772,0:00:00.002799,12.564379617
100011001,101,6,0:00:06.763739,68.6356812688,0:00:00.002908,7.16845672206
100011001,110,6,0:00:06.917453,85.8378977128,0:00:00.002959,8.80230293183
100011001,111,7,0:00:07.366772,68.1187141458,0:00:00.002920,7.17291843417
100011010,001,5,0:00:07.194829,104.881163048,0:00:00.002871,10.8003371995100011010,010,5,0:00:06.882561,68.4671313035,0:00:00.002945,7.1718041688

100011010,011,6,0:00:07.067760,68.6464187393,0:00:00.069275,7.16914545229
100011010,100,5,0:00:07.401421,85.8484545987,0:00:00.002877,9.47252770128
100011010,101,6,0:00:06.735180,85.8378978578,0:00:00.002865,8.80234227003
100011010,110,6,0:00:06.699094,68.6549334366,0:00:00.002880,7.16929530416
100011010,111,7,0:00:06.548482,68.8081610258,0:00:00.002898,7.17034803543
100011011,000,5,0:00:06.203248,120.144371772,0:00:00.002938,12.564379617
100011011,001,6,0:00:06.585702,68.6613354445,0:00:00.002996,7.16789840407
100011011,011,7,0:00:06.914985,67.8454040426,0:00:00.002936,7.13201584808
100011011,101,7,0:00:07.181860,68.3301017295,0:00:00.002955,7.16955298635
100011011,110,7,0:00:05.679226,68.66363527,0:00:00.002942,7.16914559985
100011011,010,6,0:00:08.940024,68.6749035767,0:00:00.002947,7.16921433117
100011011,111,8,0:00:06.435314,67.8453917351,0:00:00.002912,7.13193337173
100011100,000,4,0:00:06.009230,120.144371772,0:00:00.002955,12.564379617
100011011,100,6,0:00:09.893779,85.848454179,0:00:00.002842,9.47252493377
100011100,001,5,0:00:06.340182,104.881163048,0:00:00.002875,10.8003371995
100011100,010,5,0:00:05.620646,104.881163048,0:00:00.002927,10.8003371995
100011100,011,6,0:00:05.838018,104.791901981,0:00:00.002872,10.8022648369
100011100,100,5,0:00:06.222407,68.4110291277,0:00:00.002891,7.17371894492
100011100,110,6,0:00:06.657261,68.6424771431,0:00:00.002876,7.16960389673
 100011100,101,6,0:00:07.449287,68.6159550037,0:00:00.020607,7.16868700852
100011101,001,6,0:00:06.414102,68.7523284921,0:00:00.002843,7.17116319919
100011101,000,5,0:00:07.120686,120.144371772,0:00:00.006970,12.564379617
 100011100,111,7,0:00:07.172635,68.867300304,0:00:00.002886,7.17018842176
100011101,010,6,0:00:06.435068,104.881163048,0:00:00.002925,10.8003371995
100011101,011,7,0:00:07.035758,68.6804044571,0:00:00.002946,7.16960086022
100011101,100,6,0:00:05.594624,68.6676744053,0:00:00.249646,7.16797321322
100011101,101,7,0:00:07.820231,67.8453788657,0:00:00.080350,7.13377180087
100011101,111,8,0:00:06.544611,67.8454519428,0:00:00.002971,7.1316159892
100011110,100,6,0:00:04.510404,68.5357941817,0:00:00.002801,7.17135132243
100011101,110,7,0:00:07.508007,69.010186983,0:00:00.060022,7.17200482755
 100011110,000,5,0:00:06.343832,120.144371772,0:00:00.002892,12.564379617
100011110,001,6,0:00:07.400357,104.881163048,0:00:00.002932,10.8003371995
100011110,011,7,0:00:07.598119,68.6168421207,0:00:00.002990,7.17139707679
 100011110,010,6,0:00:07.348060,68.6967066305,0:00:00.599074,7.17128885108
100011110,101,7,0:00:07.332759,68.6720264938,0:00:00.002808,7.16864502951
100011111,001,7,0:00:06.139640,68.6586610321,0:00:00.002956,7.16756704662
100011110,111,8,0:00:07.914636,67.8454482286,0:00:00.002811,7.13163462256
100011111,010,7,0:00:06.299543,68.619061629,0:00:00.002824,7.17040987635
 100011111,000,6,0:00:07.174598,120.144371772,0:00:00.002941,12.564379617
100011110,110,7,0:00:08.759166,67.8454526248,0:00:00.002799,7.13160546033
100011111,100,7,0:00:05.454378,68.6821025484,0:00:00.002875,7.1695818134
 100011111,011,8,0:00:06.223371,67.8453993417,0:00:00.002868,7.13202437151
100011111,110,8,0:00:06.798334,67.845448259,0:00:00.036617,7.13158279089
100011111,101,8,0:00:08.837934,67.8454503218,0:00:00.002783,7.13163305357
100100000,001,3,0:00:05.142659,120.144371772,0:00:00.002742,12.564379617
100100000,000,2,0:00:05.983454,120.144371772,0:00:00.002925,12.564379617
100100000,101,4,0:00:05.254725,85.8486868171,0:00:00.039868,8.89267862782
100100000,100,3,0:00:05.683126,99.8237045115,0:00:00.002943,10.2998324954
 100011111,111,9,0:00:07.406352,67.8455291685,0:00:00.002896,7.13146611843
100100000,110,4,0:00:04.769298,85.847522865,0:00:00.002881,9.05241163246
100100000,011,4,0:00:06.966623,120.144371772,0:00:00.002828,12.564379617
100100000,010,3,0:00:07.138100,120.144371772,0:00:00.013750,12.564379617
100100001,100,4,0:00:03.431346,85.847503222,0:00:00.008220,9.16398990101
100100001,001,4,0:00:05.752554,67.9958922003,0:00:00.082540,7.14950495276
100100000,111,5,0:00:08.109094,85.8474940955,0:00:00.071009,9.1548009316
100100001,000,3,0:00:07.431241,120.144371772,0:00:00.002823,12.564379617
100100001,010,4,0:00:07.220392,120.144371772,0:00:00.002911,12.564379617
100100001,111,6,0:00:06.222373,67.9159901807,0:00:00.092842,7.14895973761
100100001,101,5,0:00:07.351193,67.9159577257,0:00:00.050979,7.14895454979
100100001,011,5,0:00:08.603366,67.9958922351,0:00:00.051170,7.14950527683
100100001,110,5,0:00:08.548697,85.847538161,0:00:00.002963,8.74428190125
100100010,001,4,0:00:04.756123,120.144371772,0:00:00.002829,12.564379617
100100010,000,3,0:00:05.352318,120.144371772,0:00:00.002807,12.564379617
100100010,011,5,0:00:06.055352,67.9958922376,0:00:00.002902,7.14950529987
100100010,010,4,0:00:06.992187,67.9958922324,0:00:00.002925,7.14950525246
100100010,100,4,0:00:06.155789,85.8474892263,0:00:00.002964,9.01983738621
100100010,111,6,0:00:06.133400,67.9158851308,0:00:00.002925,7.14893585209
100100010,110,5,0:00:07.209788,67.9159613953,0:00:00.002978,7.14895363132
100100011,010,5,0:00:05.593529,67.9958922076,0:00:00.002893,7.14950502164
100100011,000,4,0:00:06.464700,120.144371772,0:00:00.002852,12.564379617
100100010,101,5,0:00:08.608736,85.8474896804,0:00:00.002940,9.01185051651
100100011,001,5,0:00:07.525504,67.9958922366,0:00:00.002782,7.14950529078
100100011,101,6,0:00:05.453921,67.9158952298,0:00:00.002940,7.14893785
100100011,011,6,0:00:07.913688,67.9827238943,0:00:00.150088,7.14793617953
100100011,100,5,0:00:08.028709,85.8474906761,0:00:00.030589,8.99087658475
100100011,111,7,0:00:06.050076,67.9074774331,0:00:00.002937,7.14860537165
100100011,110,6,0:00:06.837567,67.9161808234,0:00:00.002894,7.14896471086
100100100,000,3,0:00:06.547115,120.144371772,0:00:00.011998,12.564379617
100100100,011,5,0:00:05.769227,120.144371772,0:00:00.002959,12.564379617
 100100100,001,4,0:00:06.955377,120.144371772,0:00:00.002893,12.564379617
100100100,010,4,0:00:07.043669,120.144371772,0:00:00.002873,12.564379617
100100100,100,4,0:00:04.558700,69.0370863226,0:00:00.002698,7.18409617746
100100100,101,5,0:00:05.984966,68.6749590758,0:00:00.002844,7.18606380251
100100100,110,5,0:00:07.247475,69.0376038276,0:00:00.002874,7.20804719352
100100100,111,6,0:00:06.061178,68.6748252421,0:00:00.099164,7.17353415892
