"wi","wh","num connections","train time(us)","train mse","test time(us)","test mse"
"000011001","101",5,00:02:44.27,0.01,00:00:06.40,0.017219400631
"011101110","100",7,00:02:51.41,0.01,00:00:09.00,0.017219542984
"010011111","001",7,00:02:47.45,0.01,00:00:05.53,0.017219694477
"000111101","100",6,00:02:50.04,0.01,00:00:04.90,0.017219760077
"000111010","010",5,00:02:33.49,0.01,00:00:05.15,0.017219901812
"100110110","010",6,00:02:49.97,0.01,00:00:06.00,0.017219936435
"101110010","010",6,00:03:05.71,0.01,00:00:05.48,0.017220015759
"000101011","001",5,00:02:49.07,0.01,00:00:05.22,0.017220122078
"011101111","100",8,00:02:43.91,0.01,00:00:06.38,0.017220216933
"100011011","110",7,00:03:15.33,0.01,00:00:13.95,0.017220288693
"000010010","011",4,00:02:48.12,0.01,00:00:05.17,0.017220316436
"001011010","111",7,00:03:06.25,0.01,00:00:06.99,0.017220456441
"011100100","110",6,00:03:03.01,0.01,00:00:03.75,0.017220509372
"010111001","001",6,00:02:42.57,0.01,00:00:05.79,0.017220604440
"000101001","001",4,00:02:37.19,0.01,00:00:01.91,0.017220605022
"000101100","110",5,00:02:46.32,0.01,00:00:00.87,0.017220653842
"011101101","100",7,00:02:43.00,0.01,00:00:06.20,0.017220981756
"110011101","001",7,00:02:53.14,0.01,00:00:02.95,0.017221063678
"010111111","100",8,00:02:27.83,0.01,00:00:02.90,0.017221129472
"000100110","100",4,00:02:44.30,0.01,00:00:00.80,0.017221261013
"110001101","001",6,00:02:36.99,0.01,00:00:04.96,0.017221373876
"010111101","001",7,00:02:20.10,0.01,00:00:02.51,0.017221467571
"101010010","110",6,00:03:02.80,0.01,00:00:07.09,0.017221538754
"110011001","001",6,00:02:59.35,0.01,00:00:06.24,0.017221566163
"000011110","010",5,00:02:34.16,0.01,00:00:04.73,0.017221573544
"100010110","010",5,00:02:51.89,0.01,00:00:06.26,0.017221648656
"000101111","001",6,00:03:12.74,0.01,00:00:00.47,0.017221717085
"010101001","001",5,00:02:45.16,0.01,00:00:06.55,0.017221851024
"001110110","100",6,00:02:45.77,0.01,00:00:05.75,0.017221860645
"000001101","011",5,00:02:44.52,0.01,00:00:06.24,0.017222010245
"100011111","010",7,00:02:37.54,0.01,00:00:05.27,0.017222041738
"010100111","100",6,00:02:51.36,0.01,00:00:07.08,0.017222091591
"110001111","001",7,00:02:43.17,0.01,00:00:04.67,0.017222334855
"010110100","101",6,00:02:47.63,0.01,00:00:07.82,0.017222351087
"001111011","010",7,00:02:54.52,0.01,00:00:05.27,0.017222413613
"010011101","001",6,00:02:55.04,0.01,00:00:04.88,0.017222448665
"100001101","011",6,00:02:33.82,0.01,00:00:01.88,0.017222557792
"001110110","010",6,00:02:38.88,0.01,00:00:04.21,0.017222598459
"000001001","111",5,00:03:00.38,0.01,00:00:05.68,0.017222624195
"101111010","010",7,00:02:49.93,0.01,00:00:05.50,0.017222767941
"101010110","011",7,00:02:46.01,0.01,00:00:05.59,0.017222834787
"001010110","011",6,00:02:40.32,0.01,00:00:06.69,0.017222909650
"100010010","110",5,00:02:35.73,0.01,00:00:04.80,0.017222930000
"000010110","010",4,00:02:53.11,0.01,00:00:05.37,0.017222946405
"100111111","001",8,00:03:15.79,0.01,00:00:07.81,0.017222958945
"001111100","100",6,00:03:07.62,0.01,00:00:07.82,0.017223046828
"011100101","100",6,00:02:26.31,0.01,00:00:02.14,0.017223154543
"010101101","001",6,00:02:45.98,0.01,00:00:05.83,0.017223220375
"010111111","001",8,00:03:18.47,0.01,00:00:07.46,0.017223239420
"010101110","100",6,00:02:45.34,0.01,00:00:07.51,0.017223327162
"001110101","100",6,00:02:35.59,0.01,00:00:07.80,0.017223399718
"100010110","011",6,00:03:20.65,0.01,00:00:08.00,0.017223428859
"001110010","010",5,00:02:41.55,0.01,00:00:03.06,0.017223439143
"110001011","101",7,00:02:55.19,0.01,00:00:06.68,0.017223472038
"000100100","111",5,00:02:43.19,0.01,00:00:05.52,0.017223532814
"010001101","001",5,00:02:31.86,0.01,00:00:06.31,0.017223540100
"100101001","011",6,00:02:48.08,0.01,00:00:05.82,0.017223582734
"000101111","100",6,00:02:37.63,0.01,00:00:04.66,0.017223718139
"000010010","010",3,00:02:38.15,0.01,00:00:05.34,0.017223722553
"000100100","101",4,00:02:57.55,0.01,00:00:07.17,0.017223861063
"100011001","001",5,00:02:13.94,0.01,00:00:07.24,0.017223914937
"101110011","010",7,00:02:52.53,0.01,00:00:04.90,0.017223920393
"001010110","010",5,00:02:59.95,0.01,00:00:04.87,0.017224005559
"001101111","100",7,00:02:51.74,0.01,00:00:05.55,0.017224043111
"110101111","001",8,00:02:37.91,0.01,00:00:07.02,0.017224044210
"000101101","110",6,00:02:43.00,0.01,00:00:07.55,0.017224166536
"000001001","011",4,00:02:41.73,0.01,00:00:04.57,0.017224188638
"010011011","101",7,00:02:50.84,0.01,00:00:06.09,0.017224249133
"010100101","100",5,00:02:43.32,0.01,00:00:04.31,0.017224269769
"100101001","001",5,00:02:42.80,0.01,00:00:08.98,0.017224443046
"000010010","110",4,00:02:42.21,0.01,00:00:06.05,0.017224448201
"100111101","001",7,00:02:40.81,0.01,00:00:04.39,0.017224464679
"000100101","110",5,00:02:44.25,0.01,00:00:03.98,0.017224518164
"100010111","010",6,00:02:50.84,0.01,00:00:04.51,0.017224539468
"000100100","100",3,00:02:32.67,0.01,00:00:06.18,0.017224688341
"000010110","011",5,00:02:42.09,0.01,00:00:04.67,0.017224697075
"000111001","001",5,00:03:00.10,0.01,00:00:06.43,0.017224938369
"100001001","001",4,00:02:59.48,0.01,00:00:01.36,0.017224961161
"110101011","001",7,00:03:11.04,0.01,00:00:06.40,0.017224976614
"010110101","100",6,00:02:50.83,0.01,00:00:05.75,0.017225073777
"001111110","010",7,00:02:46.08,0.01,00:00:04.04,0.017225115305
"100111011","001",7,00:02:48.83,0.01,00:00:06.63,0.017225123478
"101111011","010",8,00:02:59.94,0.01,00:00:06.93,0.017225197185
"010110111","100",7,00:02:35.74,0.01,00:00:01.90,0.017225278214
"000110110","011",6,00:02:52.44,0.01,00:00:03.83,0.017225351940
"011101100","100",6,00:02:27.70,0.01,00:00:05.72,0.017225356486
"001010010","011",5,00:02:40.99,0.01,00:00:04.34,0.017225357131
"110111011","001",8,00:02:44.35,0.01,00:00:04.33,0.017225391989
"000011010","110",5,00:02:40.01,0.01,00:00:05.39,0.017225429299
"001111010","010",6,00:02:38.73,0.01,00:00:05.53,0.017225502027
"000011001","001",4,00:02:41.75,0.01,00:00:05.88,0.017225566881
"000110111","010",6,00:02:53.35,0.01,00:00:08.19,0.017225624140
"000001111","001",5,00:02:49.41,0.01,00:00:05.20,0.017225633027
"110001001","101",6,00:02:42.40,0.01,00:00:07.16,0.017225666544
"001110100","100",5,00:02:39.05,0.01,00:00:05.78,0.017225738891
"100010011","010",5,00:02:31.47,0.01,00:00:00.76,0.017225846591
"001110111","100",7,00:02:48.17,0.01,00:00:06.69,0.017225896001
"010101100","100",5,00:02:43.62,0.01,00:00:05.11,0.017225918116
"000110100","101",5,00:03:01.18,0.01,00:00:00.37,0.017226236406
"110001011","110",7,00:02:49.52,0.01,00:00:06.00,0.017226420124
"000110101","100",5,00:02:52.83,0.01,00:00:11.14,0.017226453831
"001100101","110",6,00:02:38.76,0.01,00:00:03.50,0.017226466682
"010111011","001",7,00:02:51.45,0.01,00:00:01.84,0.017226550502
"001100111","100",6,00:02:42.14,0.01,00:00:06.51,0.017226575023
"011111111","100",9,00:02:58.04,0.01,00:00:07.28,0.017226643468
"101010010","010",5,00:02:48.15,0.01,00:00:06.37,0.017226674221
"011111101","100",8,00:02:48.79,0.01,00:00:05.01,0.017226706721
"001011111","010",7,00:03:00.83,0.01,00:00:05.56,0.017226724038
"000010111","010",5,00:02:52.07,0.01,00:00:03.68,0.017226748518
"001010010","010",4,00:02:41.62,0.01,00:00:04.33,0.017226755325
"000011111","001",6,00:02:55.38,0.01,00:00:05.81,0.017226810400
"100111111","010",8,00:03:02.29,0.01,00:00:05.39,0.017226810416
"100111001","001",6,00:02:42.60,0.01,00:00:04.14,0.017226989468
"011100110","100",6,00:02:58.97,0.01,00:00:09.13,0.017227013485
"001101101","100",6,00:02:30.27,0.01,00:00:06.12,0.017227028834
"010101011","001",6,00:02:55.74,0.01,00:00:05.02,0.017227040803
"100011011","010",6,00:02:22.64,0.01,00:00:00.28,0.017227043550
"001010011","110",6,00:02:47.45,0.01,00:00:07.35,0.017227131532
"000001101","001",4,00:02:42.06,0.01,00:00:06.02,0.017227135176
"001100100","100",4,00:02:50.66,0.01,00:00:09.84,0.017227157460
"001101101","110",7,00:02:48.19,0.01,00:00:08.11,0.017227171414
"000011011","110",6,00:02:48.29,0.01,00:00:07.76,0.017227234832
"100001111","001",6,00:03:02.78,0.01,00:00:03.51,0.017227299956
"100011101","001",6,00:02:29.87,0.01,00:00:03.94,0.017227319859
"001011010","110",6,00:02:49.45,0.01,00:00:07.77,0.017227376827
"010111100","100",6,00:02:32.02,0.01,00:00:04.92,0.017227443293
"100011110","010",6,00:02:39.88,0.01,00:00:04.99,0.017227509241
"001100110","100",5,00:02:48.29,0.01,00:00:06.00,0.017227609910
"010100100","101",5,00:02:37.36,0.01,00:00:06.48,0.017227826160
"011111100","100",7,00:02:36.43,0.01,00:00:07.24,0.017227877198
"010111110","100",7,00:02:28.66,0.01,00:00:08.97,0.017227953323
"100001101","001",5,00:02:48.07,0.01,00:00:04.53,0.017227966630
"100110010","010",5,00:02:39.88,0.01,00:00:06.25,0.017227971754
"100111110","010",7,00:03:02.22,0.01,00:00:08.22,0.017228023073
"001011010","010",5,00:02:42.41,0.01,00:00:02.92,0.017228053445
"010011011","001",6,00:02:41.24,0.01,00:00:09.01,0.017228185865
"000110111","100",6,00:02:51.68,0.01,00:00:09.52,0.017228270020
"000111111","001",7,00:02:54.67,0.01,00:00:06.86,0.017228282408
"011100111","100",7,00:03:09.74,0.01,00:00:06.64,0.017228348633
"000111110","100",6,00:02:37.77,0.01,00:00:06.36,0.017228354671
"101011010","010",6,00:02:56.93,0.01,00:00:06.71,0.017228377466
"100110010","011",6,00:02:30.55,0.01,00:00:05.26,0.017228447773
"000110110","100",5,00:02:44.94,0.01,00:00:08.02,0.017228456196
"001011011","110",7,00:03:00.98,0.01,00:00:03.34,0.017228487473
"101011110","010",7,00:02:46.95,0.01,00:00:03.84,0.017228560379
"011110101","100",7,00:03:08.90,0.01,00:00:05.45,0.017228588710
"100011010","010",5,00:02:28.95,0.01,00:00:06.65,0.017228620986
"001100101","100",5,00:02:30.53,0.01,00:00:05.71,0.017228636895
"101111111","010",9,00:02:34.81,0.01,00:00:06.26,0.017228658740
"001100100","110",5,00:02:40.25,0.01,00:00:08.65,0.017228786915
"100011011","001",6,00:02:37.44,0.01,00:00:07.01,0.017228863007
"001111111","010",8,00:03:02.45,0.01,00:00:07.32,0.017228932232
"000011011","001",5,00:02:41.60,0.01,00:00:06.64,0.017228932481
"110101101","001",7,00:02:53.18,0.01,00:00:05.82,0.017228934616
"101010011","010",6,00:02:47.48,0.01,00:00:05.33,0.017229086240
"010101111","001",7,00:02:55.17,0.01,00:00:06.08,0.017229120747
"010100110","101",6,00:02:42.20,0.01,00:00:05.94,0.017229150371
"000110010","011",5,00:02:42.22,0.01,00:00:04.15,0.017229243343
"000111110","010",6,00:02:48.51,0.01,00:00:05.85,0.017229380114
"100101101","001",6,00:02:43.09,0.01,00:00:06.99,0.017229418404
"000011011","101",6,00:02:50.07,0.01,00:00:05.74,0.017229435913
"010011001","101",6,00:02:46.40,0.01,00:00:06.73,0.017229553591
"001101110","100",6,00:02:50.48,0.01,00:00:05.66,0.017229605935
"000111111","100",7,00:02:55.08,0.01,00:00:07.21,0.017229681737
"101011111","010",8,00:03:04.19,0.01,00:00:06.28,0.017229881358
"000011101","001",5,00:02:35.88,0.01,00:00:05.78,0.017229887956
"010110110","101",7,00:02:50.93,0.01,00:00:04.64,0.017230046439
"100110111","010",7,00:02:56.97,0.01,00:00:04.83,0.017230076028
"000111011","010",6,00:02:49.76,0.01,00:00:06.00,0.017230116799
"000110110","101",6,00:02:36.74,0.01,00:00:05.25,0.017230164034
"000100100","110",4,00:02:34.42,0.01,00:00:05.86,0.017230196220
"000011011","010",5,00:02:36.84,0.01,00:00:07.17,0.017230208621
"000100110","101",5,00:02:24.76,0.01,00:00:03.72,0.017230258754
"110101001","001",6,00:02:47.03,0.01,00:00:06.67,0.017230294201
"000111101","001",6,00:02:40.98,0.01,00:00:03.82,0.017230333941
"000001011","001",4,00:02:39.96,0.01,00:00:05.25,0.017230349049
"010011001","001",5,00:02:48.32,0.01,00:00:05.94,0.017230377184
"001110111","010",7,00:02:46.61,0.01,00:00:05.25,0.017230396553
"010001111","001",6,00:02:52.55,0.01,00:00:05.75,0.017230399775
"110001001","001",5,00:02:47.92,0.01,00:00:05.34,0.017230413000
"001010011","010",5,00:02:41.55,0.01,00:00:04.78,0.017230460414
"000111111","010",7,00:02:47.15,0.01,00:00:06.35,0.017230518444
"001011110","010",6,00:02:40.53,0.01,00:00:05.60,0.017230591276
"001101100","100",5,00:02:45.55,0.01,00:00:06.07,0.017230593540
"000100111","100",5,00:02:31.80,0.01,00:00:02.83,0.017230609583
"010110110","100",6,00:02:46.61,0.01,00:00:02.17,0.017230673258
"000111100","100",5,00:02:46.60,0.01,00:00:06.71,0.017230721760
"110111001","001",7,00:02:47.98,0.01,00:00:07.51,0.017230853972
"101110111","010",8,00:02:35.85,0.01,00:00:04.10,0.017230905414
"101011011","110",8,00:03:01.48,0.01,00:00:07.37,0.017231036773
"010110100","100",5,00:02:45.57,0.01,00:00:06.54,0.017231039891
"000100101","100",4,00:02:48.13,0.01,00:00:07.42,0.017231054452
"010101111","100",7,00:02:51.13,0.01,00:00:06.11,0.017231099003
"001111101","100",7,00:02:59.03,0.01,00:00:06.63,0.017231159177
"000110011","010",5,00:02:32.38,0.01,00:00:07.41,0.017231209632
"000110110","010",5,00:02:13.24,0.01,00:00:00.96,0.017231250360
"000101110","100",5,00:02:31.47,0.01,00:00:09.69,0.017231254569
"100010010","010",4,00:02:44.41,0.01,00:00:07.68,0.017231318195
"000011010","010",4,00:02:44.25,0.01,00:00:05.51,0.017231379224
"010111101","100",7,00:02:50.57,0.01,00:00:03.64,0.017231405321
"000110010","010",4,00:02:33.51,0.01,00:00:05.95,0.017231426642
"100101011","001",6,00:02:44.49,0.01,00:00:05.02,0.017231430823
"001111110","100",7,00:02:52.76,0.01,00:00:05.63,0.017231473193
"010001001","101",5,00:02:53.48,0.01,00:00:07.82,0.017231510842
"000101101","100",5,00:02:09.16,0.01,00:00:10.70,0.017231511728
"000111011","001",6,00:03:07.74,0.01,00:00:06.76,0.017231591631
"010001001","001",4,00:02:38.72,0.01,00:00:04.58,0.017231651942
"001110110","101",7,00:02:40.19,0.01,00:00:07.81,0.017231674586
"011110110","100",7,00:02:48.74,0.01,00:00:02.87,0.017231721766
"100101101","011",7,00:02:50.85,0.01,00:00:07.10,0.017231750699
"100111010","010",6,00:03:01.10,0.01,00:00:06.94,0.017231940078
"010100110","100",5,00:02:42.89,0.01,00:00:05.52,0.017231969100
"100101111","001",7,00:02:51.65,0.01,00:00:04.83,0.017232069700
"000101101","011",6,00:02:45.85,0.01,00:00:09.21,0.017232072504
"000001001","101",4,00:02:40.57,0.01,00:00:06.65,0.017232152691
"001010111","010",6,00:03:09.13,0.01,00:00:06.55,0.017232323399
"110011011","001",7,00:02:40.84,0.01,00:00:09.09,0.017232420021
"101111110","010",8,00:02:55.91,0.01,00:00:07.88,0.017232423482
"000110100","100",4,00:02:32.20,0.01,00:00:07.16,0.017232457060
"100111011","010",7,00:02:33.55,0.01,00:00:06.24,0.017232488734
"010001011","101",6,00:02:44.64,0.01,00:00:07.74,0.017232594193
"000010011","010",4,00:02:56.50,0.01,00:00:01.84,0.017232743215
"100010010","011",5,00:02:40.94,0.01,00:00:03.03,0.017232878318
"000001011","101",5,00:02:40.02,0.01,00:00:06.72,0.017232898704
"001101100","110",6,00:02:28.85,0.01,00:00:05.83,0.017232922923
"011100100","100",5,00:02:41.64,0.01,00:00:06.63,0.017232933328
"010100100","100",4,00:02:54.26,0.01,00:00:05.98,0.017232988050
"110111101","001",8,00:02:43.83,0.01,00:00:07.83,0.017233225432
"100110110","011",7,00:02:50.63,0.01,00:00:04.58,0.017233306923
"100001011","001",5,00:03:06.39,0.01,00:00:03.38,0.017233362521
"010001011","001",5,00:02:41.78,0.01,00:00:06.93,0.017233483306
"100011111","001",7,00:03:02.83,0.01,00:00:04.86,0.017233616933
"000101001","011",5,00:02:23.19,0.01,00:00:02.88,0.017233802323
"110111111","001",9,00:02:57.51,0.01,00:00:06.17,0.017233975189
"011110111","100",8,00:03:08.80,0.01,00:00:06.73,0.017234085840
"101010111","010",7,00:02:54.29,0.01,00:00:06.07,0.017234120086
"010101101","100",6,00:02:45.09,0.01,00:00:07.39,0.017234160107
"001010010","110",5,00:02:46.36,0.01,00:00:06.98,0.017234227525
"001110011","010",6,00:02:51.06,0.01,00:00:05.46,0.017234320985
"000010011","110",5,00:02:55.84,0.01,00:00:06.42,0.017234351641
"000010010","111",5,00:02:40.64,0.01,00:00:03.54,0.017234559108
"011111110","100",8,00:02:29.15,0.01,00:00:08.16,0.017234655192
"011110100","100",6,00:02:57.99,0.01,00:00:06.38,0.017235328270
"110001011","001",6,00:02:46.86,0.01,00:00:06.24,0.017235556434
"001111111","100",8,00:02:51.03,0.01,00:00:06.18,0.017236028400
"110011111","001",8,00:02:44.93,0.01,00:00:07.01,0.017236196639
"000101011","101",6,00:02:16.01,0.01,00:00:04.98,0.017236377460
"100110011","010",6,00:02:49.66,0.01,00:00:05.85,0.017236514438
"000101100","100",4,00:02:48.46,0.01,00:00:03.13,0.017236785068
"000101101","001",5,00:02:30.97,0.01,00:00:02.59,0.017236994732
"000001001","001",3,00:02:44.25,0.01,00:00:05.79,0.017237612150
"100001001","011",5,00:02:42.84,0.01,00:00:08.61,0.017238026257
"101110110","010",7,00:03:05.27,0.01,00:00:11.83,0.017238112425
"101011011","010",7,00:02:57.42,0.01,00:00:08.45,0.017238975242
"101010110","010",6,00:02:49.82,0.01,00:00:05.14,0.017238990077
"100110011","110",7,00:02:37.83,0.01,00:00:05.11,0.017239160184
"000011111","010",6,00:02:36.13,0.01,00:00:05.38,0.017239809018
"011011100","111",8,00:02:54.52,0.01,00:00:06.39,0.017240780405
"001110000","011",5,00:02:27.13,0.05,00:00:02.63,0.017245546155
"001010000","011",4,00:02:49.96,0.05,00:00:04.78,0.017247773007
"111001001","101",7,00:02:46.57,0.01,00:00:08.65,0.017255753227
"110010010","111",7,00:02:44.68,0.01,00:00:07.81,0.017268276589
"111001111","101",9,00:02:44.34,0.01,00:00:07.26,0.017269780614
"010001100","101",5,00:02:28.45,0.03,00:00:05.30,0.017284269210
"111000000","111",6,00:02:49.91,0.08,00:00:04.92,0.017314685601
"100111001","110",7,00:02:48.02,0.01,00:00:06.46,0.017322363697
"101100101","111",8,00:02:59.29,0.01,00:00:07.04,0.017326640073
"110110101","101",8,00:02:54.05,0.01,00:00:06.90,0.017358403011
"011010010","011",6,00:03:00.02,0.01,00:00:04.64,0.017363396972
"110001000","110",5,00:02:59.20,0.08,00:00:04.35,0.017385355062
"110111000","101",7,00:02:49.40,0.01,00:00:05.21,0.017408761133
"011100000","011",5,00:02:28.22,0.08,00:00:09.49,0.017411510617
"111000011","101",7,00:02:50.64,0.01,00:00:08.66,0.017419475238
"111010001","011",7,00:03:17.45,0.01,00:00:10.96,0.017430181188
"110111010","110",8,00:03:01.35,0.01,00:00:06.12,0.017440932835
"111010001","001",6,00:02:39.53,0.01,00:00:03.89,0.017441893962
"110000110","100",5,00:02:26.50,0.01,00:00:08.06,0.017441902831
"101001100","110",6,00:02:50.82,0.01,00:00:06.41,0.017441906344
"111000010","010",5,00:02:39.55,0.01,00:00:05.32,0.017441909126
"111000111","010",7,00:02:54.10,0.01,00:00:05.97,0.017441909756
"011000111","001",6,00:02:24.46,0.01,00:00:04.38,0.017441915950
"011001011","010",6,00:02:57.62,0.01,00:00:08.92,0.017441936678
"100010101","100",5,00:02:56.56,0.01,00:00:10.21,0.017441938070
"111100101","001",7,00:03:08.41,0.01,00:00:04.83,0.017441949579
"011101111","010",8,00:02:44.99,0.01,00:00:04.25,0.017441952123
"100001111","100",6,00:02:48.81,0.01,00:00:06.38,0.017441954759
"001110001","001",5,00:02:50.16,0.01,00:00:06.23,0.017441961400
"101000101","110",6,00:03:03.28,0.01,00:00:07.14,0.017441966040
"001000011","101",5,00:03:06.27,0.01,00:00:07.30,0.017441971206
"011110001","001",6,00:02:45.89,0.01,00:00:07.43,0.017441972003
"010100010","010",4,00:02:33.32,0.01,00:00:05.56,0.017441974045
"111100011","001",7,00:02:45.91,0.01,00:00:06.12,0.017441974151
"110001111","010",7,00:02:51.65,0.01,00:00:05.46,0.017441974157
"011001010","110",6,00:03:01.46,0.01,00:00:00.64,0.017441982083
"010000111","010",5,00:02:49.16,0.01,00:00:05.00,0.017441982810
"110101010","010",6,00:02:56.17,0.01,00:00:03.77,0.017441988205
"011010111","001",7,00:02:36.60,0.01,00:00:08.77,0.017441989303
"010000010","110",4,00:02:41.46,0.01,00:00:06.02,0.017441991141
"111001111","100",8,00:03:00.68,0.01,00:00:09.71,0.017441992290
"110011110","100",7,00:02:48.35,0.01,00:00:05.89,0.017441997856
"101000110","100",5,00:02:44.92,0.01,00:00:10.34,0.017442001477
"101001111","100",7,00:02:58.94,0.01,00:00:07.70,0.017442002440
"101010011","001",6,00:02:46.54,0.01,00:00:05.51,0.017442007200
"011101011","010",7,00:02:16.45,0.01,00:00:05.16,0.017442012524
"110100110","010",6,00:02:50.01,0.01,00:00:04.31,0.017442013815
"011010001","001",5,00:02:32.88,0.01,00:00:06.55,0.017442021455
"010101011","010",6,00:02:44.29,0.01,00:00:07.62,0.017442022013
"011100110","010",6,00:02:44.21,0.01,00:00:05.91,0.017442026501
"111100010","010",6,00:02:10.10,0.01,00:00:05.55,0.017442026746
"101010110","100",6,00:02:55.71,0.01,00:00:07.51,0.017442030378
"101110111","001",8,00:03:10.11,0.01,00:00:01.74,0.017442032834
"100011101","100",6,00:02:53.80,0.01,00:00:05.25,0.017442039346
"110001111","100",7,00:03:01.68,0.01,00:00:06.41,0.017442042335
"010000110","011",5,00:02:35.00,0.01,00:00:04.85,0.017442044378
"010100110","011",6,00:02:31.79,0.01,00:00:05.52,0.017442048474
"010000110","010",4,00:02:51.57,0.01,00:00:06.68,0.017442054187
"111110111","001",9,00:02:55.54,0.01,00:00:10.87,0.017442060967
"110100111","010",7,00:02:56.69,0.01,00:00:07.01,0.017442062073
"001000001","001",3,00:02:32.93,0.01,00:00:05.42,0.017442064881
"110000010","010",4,00:02:55.94,0.01,00:00:06.87,0.017442064997
"101000111","100",6,00:02:48.08,0.01,00:00:03.80,0.017442069804
"001000101","011",5,00:02:37.54,0.01,00:00:07.44,0.017442070639
"100000100","101",4,00:02:58.26,0.01,00:00:05.43,0.017442071947
"001000001","111",5,00:02:52.95,0.01,00:00:04.48,0.017442073778
"110000110","101",6,00:02:48.50,0.01,00:00:05.05,0.017442074019
"111100001","001",6,00:02:45.73,0.01,00:00:07.44,0.017442074131
"111110011","001",8,00:02:26.89,0.01,00:00:08.19,0.017442075943
"101100101","011",7,00:02:43.69,0.01,00:00:04.72,0.017442078937
"101110001","001",6,00:03:07.71,0.01,00:00:03.40,0.017442082201
"001010011","001",5,00:02:54.22,0.01,00:00:07.02,0.017442098894
"110011100","100",6,00:02:42.26,0.01,00:00:05.71,0.017442101761
"011110011","001",7,00:02:40.92,0.01,00:00:05.99,0.017442102827
"011101110","010",7,00:02:45.70,0.01,00:00:05.76,0.017442103116
"101000011","001",5,00:02:22.59,0.01,00:00:07.23,0.017442105386
"010001110","010",5,00:02:35.86,0.01,00:00:05.88,0.017442106132
"111010110","100",7,00:02:40.11,0.01,00:00:06.51,0.017442106343
"111000110","010",6,00:02:57.83,0.01,00:00:07.36,0.017442112883
"100011100","100",5,00:02:52.87,0.01,00:00:03.67,0.017442113997
"101010001","001",5,00:02:33.30,0.01,00:00:03.99,0.017442116876
"100000111","100",5,00:02:17.99,0.01,00:00:04.36,0.017442118904
"111110001","001",7,00:02:31.44,0.01,00:00:06.95,0.017442122046
"111101011","010",8,00:02:37.20,0.01,00:00:08.44,0.017442123876
"011010101","001",6,00:03:03.41,0.01,00:00:06.25,0.017442127179
"111010101","001",7,00:03:02.40,0.01,00:00:08.36,0.017442129846
"111011100","100",7,00:02:56.01,0.01,00:00:01.97,0.017442132414
"110001110","100",6,00:02:45.78,0.01,00:00:04.85,0.017442133252
"111110101","001",8,00:02:47.80,0.01,00:00:00.74,0.017442133894
"110100010","010",5,00:02:47.94,0.01,00:00:04.14,0.017442134934
"011100001","001",5,00:03:00.85,0.01,00:00:04.71,0.017442134985
"111010111","100",8,00:02:48.48,0.01,00:00:08.28,0.017442136163
"101000101","011",6,00:03:02.04,0.01,00:00:06.29,0.017442139672
"011000011","001",5,00:02:53.35,0.01,00:00:06.35,0.017442140105
"110101111","010",8,00:03:02.47,0.01,00:00:06.56,0.017442152994
"110000101","100",5,00:02:43.21,0.01,00:00:06.41,0.017442158247
"101000101","100",5,00:02:37.07,0.01,00:00:10.31,0.017442163028
"101010101","001",6,00:02:49.67,0.01,00:00:06.56,0.017442163848
"111010011","001",7,00:02:53.24,0.01,00:00:05.76,0.017442167986
"011000110","010",5,00:02:54.47,0.01,00:00:05.63,0.017442180176
"110000010","011",5,00:03:04.15,0.01,00:00:04.24,0.017442184963
"111000001","001",5,00:02:49.40,0.01,00:00:04.92,0.017442187676
"100011111","100",7,00:02:43.29,0.01,00:00:05.50,0.017442195837
"100010110","101",6,00:02:07.62,0.01,00:00:03.10,0.017442196818
"111001101","100",7,00:02:56.74,0.01,00:00:07.79,0.017442201853
"111101010","010",7,00:02:51.66,0.01,00:00:06.84,0.017442205378
"110100011","010",6,00:02:48.08,0.01,00:00:06.52,0.017442221777
"111100011","010",7,00:03:07.15,0.01,00:00:08.38,0.017442246018
"111000100","100",5,00:02:56.19,0.01,00:00:06.72,0.017442258823
"111000101","100",6,00:02:36.28,0.01,00:00:02.45,0.017442259688
"111100110","010",7,00:02:41.32,0.01,00:00:06.29,0.017442268749
"101110101","001",7,00:02:41.62,0.01,00:00:09.97,0.017442277377
"011110111","001",8,00:03:02.64,0.01,00:00:00.47,0.017442279783
"110010111","100",7,00:02:45.38,0.01,00:00:07.59,0.017442287442
"011000001","001",4,00:03:13.87,0.01,00:00:08.65,0.017442289843
"011000111","010",6,00:02:23.14,0.01,00:00:10.05,0.017442312874
"101110011","001",7,00:02:53.11,0.01,00:00:04.20,0.017442318918
"011100111","010",7,00:02:30.72,0.01,00:00:06.41,0.017442319406
"101000001","011",5,00:02:28.84,0.01,00:00:03.60,0.017442319796
"001010101","001",5,00:02:48.96,0.01,00:00:06.22,0.017442322768
"110100110","011",7,00:02:57.41,0.01,00:00:06.36,0.017442332476
"011010011","101",7,00:02:50.97,0.01,00:00:07.12,0.017442334627
"100000110","101",5,00:02:14.46,0.01,00:00:02.41,0.017442342454
"101001110","100",6,00:02:52.78,0.01,00:00:04.60,0.017442342617
"011101010","010",6,00:02:37.54,0.01,00:00:06.77,0.017442344123
"100010100","100",4,00:02:26.82,0.01,00:00:07.08,0.017442344719
"011001010","010",5,00:02:43.25,0.01,00:00:08.06,0.017442365886
"010000010","111",5,00:02:51.32,0.01,00:00:05.20,0.017442381778
"010001010","010",4,00:02:37.83,0.01,00:00:03.91,0.017442383423
"100010110","100",5,00:02:40.51,0.01,00:00:04.75,0.017442394260
